,company_name,position,salary,location,experience,education,time,location_detail,keyword,description,position_link
44,易知行研发部招聘,GIS产品总监,20k-30k,西安,经验3-5年,本科及以上,全职,西安-高新技术产业开发区-环普产业园,"大数据,地图,需求分析,产品设计,用户研究","产品总监/高级产品经理
岗位职责：
1. 参与制定整体公司策略和规划，推动产品计划的落地；
2.负责行业和市场调查，了解客户需求，发现创新和改进产品的机会；
3.负责国土项目的设计与规划，及实施方案的拟订；
2.负责对接客户需求，指导解决方案部门设计制作国土业务解决方案，协调各个部门落地客户需求；积极主动配合上级领导实现项目目标；
3.负责国土项目的组织管理与项目实施（包括设备安装调试、项目验收、用户培训）及售后服务等相关工作；
4.主持建立高效的产品规划和管理流程，确保项目执行和落地；
5. 管理产品团队和UI团队。
 
任职资格：
1.本科及以上学历，GIS、数学、计算机相关专业；
2. 8年以上互联网产品相关工作经验，独立完成过完整的产品周期，有带领团队经验；
3有建立完整的产品开发流程包括产品需求的管理、研发项目协调和推进、已发布产品的支持
4.对具体行业的业务模式、未来趋势有深入理解与独特思考，具备良好的业务敏感度和视野，能够敏锐的捕获产品机会和数据价值；
5.有To B的企业互联网服务经验优先；有国土，环境，农业等垂直行业经验优先，有知名互联网公司工作者或大型平台工作经验者优先
6、清晰的逻辑思维，较强的产品运营能力，擅长数据分析驱动、监测过程变化。",https://www.lagou.com/jobs/5537761.html
45,星垂智能招聘,Web前端开发经理,25k-40k,西安,经验5-10年,本科及以上,全职,西安-高新技术产业开发区-绿地中心A座,"前端开发,Javascript,CSS","星垂智能 ZENO 是一家总部在西安的科技创业公司，由连续创业者们创立，创始人们曾在美国，阿联酋等地工作和创业。目前 ZENO 处于影藏模式中，已经获得来自阿联酋，加拿大和新加坡的客户。公司位于西安，并在迪拜设有分公司。

公司提供完善的福利制度和行业内 Top 5% 的薪资。我们期望新同事拥有良好的英文沟通能力，对新技术的敏锐性和对新鲜事物的好奇心。

薪资福利
1. 25k 起，可以沟通，保证市场上前 5% 的薪水
2. 五险一金以及其他法律规定的员工基础福利
3. 每年至少一次的国外旅行或者到其他国家办公室访问机会
4. 产假（无论性别）
5. 健身房会员
6. 其他人性化的福利政策

工作职责 
1. 根据 UI 设计师的设计图，实现 Web 前端页面，持续优化代码，保持主流浏览器的兼容性 
2. 负责公司产品相关应用系统的构建、优化、重构
3. 负责网站和手机终端的界面交互开发 
4. 在移动设备上，追求极致的用户体验 

职位要求 
1. 深入理解 W3C 标准与 ES 规范，熟悉 Web 语义化，掌握盒模型、常用布局以及浏览器兼容性 
2. 有 HTML5 与 CSS3 开发经验 
3. 有 ES5 开发经验且了解 ES6  
4. 熟练使用各种调试抓包工具，能独立分析、解决和归纳问题 
5. 有移动设备调试经验者,熟悉性能调优经验
6. 深入理解且熟练使用 Vue.js 框架，对生命周期，计算属性，Vue 指令，组件通信了若指掌；熟练应用 Vue.js 的周边生态资源，如 Vuex, Vue-Router 等；掌握核心 API 的实现原理
7. 熟练掌握应用状态管理，能够合理正确的设计和开发 Store / Event Bus，能够将数据请求与本地存储、状态管理进行良好的结合
8. 熟练使用 Webpack 打包及发布应用，有丰富的插件配置和打包优化经验
9. 能熟练编写扩展性、兼容性、可读性良好的代码
10. 有良好的技术视野和规划能力，能独立完成前端模块的设计与实现，具备快速的学习能力
11. 有足够的组件化经验并能够开发可复用的组件，提高开发效率
12. 深入理解 JS 和 CSS 在 PC 端及移动端浏览器兼容性
13. 深入理解 CSS 动画，并掌握 SVG 或 Canvas 至少一种动画开发技术，掌握一种动画开发框架

加分项
1. 有 App 开发经验
2. 技术博客 
3. Github 上有独立作品
4. 有扎实的 JS 基础，深入理解 JS 原理，核心特性，对模块化有深入理解
5. 深入理解并掌握 HTTP 协议1.0，了解2.0",https://www.lagou.com/jobs/5264870.html
46,寄云科技产品交付事业部招聘,大数据系统工程师,18k-36k,西安,经验5-10年,大专及以上,全职,西安-高新技术产业开发区-锦业一路研祥城市广场,"云计算,大数据","岗位职责：
1. 负责公司项目涉及大数据基础平台的规划、部署、管理和优化，保障平台稳定可靠高效运行；
2. 负责Hadoop、HBase、Hive、Spark、Kafka等集群的维护、优化工作；
3. 负责公司产品TSDB，MPP，及业务系统的运行维护。协助解决问题。
4. 深入理解公司大数据平台架构，发现并解决性能瓶颈，支撑业务和数据量的快速增长；
5. 了解产品业务，加入产品从原型设计到正式上线的整个过程，基于对产品的理解，从技术架构的角度给予持续的优化意见；
6. 开发大数据自动化运维、监控、故障处理工具，监控所有基础设施组件、应用程序，提供紧急应急措施；
7. 持续的创新和优化能力，提升产品整体质量，改善用户体验，控制系统成本；
 
任职要求：
1. 深入理解linux系统，运维体系结构，精于容量规划、架构设计、性能优化，专家优先；
2. 具备一定的开发能力，精通一门以上脚本语言(shell/perl/python等)，熟悉java/C/C++等开发语言一种及以上；
3. 具备很强的ownership，故障排查能力，有很好的技术敏感度和风险识别能力；
4. 熟悉Hadoop、HBase、Kafka、Hive、Spark等组件的工作原理，并有2年以上Hadoop生态系统维护与调优经验；
5. 熟悉greenplum,druid相关技术，或者有强烈的学习欲望。
6. 熟悉分布式系统设计范型，有大规模系统设计和工程实现的了解者优先；
7. 了解docker，云计算相关技术，或者有强烈的学习欲望；
8. 良好的服务意识，善于团队协作，项目管理，主动思考，自我驱动力强；
9. 能适应经常出差，满足项目的需求；能够承受较大的工作压力，以结果和行动为准则，努力追求成功。",https://www.lagou.com/jobs/5563407.html
47,西安咸临益志商贸有限公司招聘,后端开发工程师,15k-30k,西安,经验1-3年,学历不限,全职,西安-高新技术产业开发区-环普软件园,区块链,"如果你擅长并且喜欢高并发互联网产品的后端架构设计和实现，开发基于区块链的DApp应用，设计DApp产品和技术架构，研究区块链底层技术，偶尔写点技术类文章
 
职位要求：
1. 熟练掌握Python，go，Java，c++，Node.JS等主流区块链系统开发语言至少两种；
2. 对区块链有热情，并对智能合约、DApp、侧链技术有深度认知；
3. 有Solidity开发经验，如果自己写过DApp最好；
4. 熟悉共识算法或一致性算法者优先，如Pow，PBFT，PoS，DPos，RPCA，Raft等；
5. 1-3年经验，优秀的应届毕业生也可以。",https://www.lagou.com/jobs/5680304.html
48,ThoughtWorks大数据团队招聘,数据工程师,15k-30k,西安,经验3-5年,本科及以上,全职,西安-高新技术产业开发区-环普科技产业园,"数据处理,数据挖掘,Spark","工作职责：
1、利用大数据相关组件实现海量的搜集和存储；
2、利用大数据相关组件实现数据清洗，转换等工作；
3、利用大数据相关组件实现数据可视化以及海量数据下的多维钻取分析；
4、整合大数据相关组件，构建数据沙盒，支撑多租户的数据分析；
5、组件性能调优； 
 
任职资格：
1、3年以上相关工作经验，至少熟练掌握Java，Scala，Python中的一种或多种；
2、熟悉Spark，Flink，Mapreduce等分布式计算框架。
3、熟悉 Storm，SparkStreaming等流处理框架。
4、熟悉MPP和搜索引擎，例如Impala，Presto，Elasticsearch等；
5、熟悉熟悉分布式存储系统，例如HDFS，Ceph等。
6、熟悉NoSQL存储，例如Hbase，MongoDB，CouchDB等；
7、了解PowerBI，Tableau等任一一款可视化工具优先考虑；
8、有大数据相关组件性能调优经验或机器学习经验优先考虑；",https://www.lagou.com/jobs/5107496.html
49,海平方研发部招聘,高级图形/CAD开发工程师,20k-30k,西安,经验5-10年,本科及以上,全职,西安-高新技术产业开发区-天谷八路软件新城国家电子商务示范基地301室,"工具软件,C++,架构师,系统架构,解决方案","岗位职责：
1、根据产品需求和计划，完成技术选型、架构设计与核心编码；

岗位要求：
1、本科5年以上或硕士3年以上图形/CAD开发经验，具有大型项目核心模块以上经验；
2、熟悉三维引擎原理，具有相关开发、使用经验；
3、熟悉图形系统开发相关技能，具备一定的三维系统开发经验；
4、熟练操作至少一种三维设计软件；
5、有良好的技术沟通及团队协作能力，具有较强的事业心，有创新精神，承压能力强；
6、有主导产品开发成功经验者优先考虑。",https://www.lagou.com/jobs/3194988.html
50,土豆数据市场部招聘,市场总监,20k-30k,西安,经验10年以上,本科及以上,全职,西安-高新技术产业开发区-天谷八路环普科技产业园E座504,"市场推广,市场分析",岗位职责：1、根据公司战略，制定市场营销策略和规划；2、负责搜集市场资料，进行深入的市场分析，提供市场运作方向性的建议，提供业务发展战略与依据；3、负责日常市场项目目标设定，分解及市场推广效果的统计分析、评估、调整和优化；4、负责完善市场团队的管理体系和推广模式，制定和完善市场管理规范和工作流程。任职要求：1、5年及以上市场营销管理相关工作经验，熟悉国土、测绘、规划等行业应用软件，从事过国土相关工作优先；2、具有丰富的团队管理经验，善于整合、协调公司内外部资源；3、擅长跨界合作，沟通表达能力强，自我驱动意识强，结果导向；4、具敏锐的商业和市场意识，分析问题及解决问题能力强，具有优秀的资源整合能力。,https://www.lagou.com/jobs/4562720.html
51,华为技术有限公司CloudBU招聘,bi数据分析师,30k-50k,西安,经验应届毕业生,本科及以上,全职,西安-高新技术产业开发区-华为基地,"可视化,数据分析,数据运营,BI","职责描述：
1、负责客户中心全域数据体系建设，通过数据+工程化的能力来处理和萃取数据，赋能应用和产品；
2、根据数据现状，业务运营规划和发展目标，负责BI数据服务业务的规划设计，需求分析和工作流程；
3、负责落地全面数据治理，包括数据资产管理、数据质量管理、数据指标开发及体系化建设；
 
任职要求：
1、大学本科及以上学历，计算机或相关专业， 5年或5年以上大型企业数据仓库或BI相关工作经验；
2、较为丰富的数据仓库及数据平台的架构经验，精通数据仓库建模及ETL设计开发，在大数据资产管理与治理方面有成功经验；
3、掌握大型数据库开发技术，如Oracle、Teradata、DB2、Mysql等掌握至少其中一种，灵活运用SQL实现海量数据加工处理并有SQL优化能力；
4、对Hadoop体系有一定的了解，精通基于Hive的开发和优化；
5、对商业和业务逻辑敏感，具备良好的逻辑分析能力和系统性思维能力，良好的跨团队的沟通能力；
6、有团队管理经验优先；有大型集团数据治理相关项目经验优。",https://www.lagou.com/jobs/5521506.html
52,华为技术有限公司CloudBU招聘,安全专家,35k-65k,西安,经验应届毕业生,本科及以上,全职,西安-高新技术产业开发区-华为基地,"测试,Web测试","【工作职责】
负责公有云服务、整体安全方案设计；
对项目技术方案进行安全评审，主导项目安全威胁分析；
具备安全漏洞分析、解决能力，对安全风险进行根因分析、并形成技术解决方案；
在开发团队进行安全能力赋能，提升团队网络安全水平；
跟踪安全动态，总结安全事件，形成可落地的安全军规和安全漏洞排查方法。
 
【任职要求】
5年以上安全相关经验，熟悉黑盒渗透测试工具、安全白盒检测工具、WEB安全漏洞，如：XSS、SQL Injection、反序列化漏洞等；
熟练开发语言：Java、Python；
熟悉对称、非对称加密算法，了解BouncyCastle，OpenSSL、CryptoAPI等加解密开发框架;
熟悉微服务架构，了解以下平台或框架：SpringBoot、Django、AngularJS、Redis、Kafka；
熟悉常见网络协议，如：HTTP、FTP、SSL、NTP、等；了解虚拟化技术，如：OpenStack、KVM等。
了解安全漏洞及防范方法，如：栈溢出、堆溢出、安全函数库等；了解OS、网络攻击，如：口令暴力猜测、ARP欺骗、DNS污染、慢速DOS等。",https://www.lagou.com/jobs/5533515.html
53,华为技术有限公司CloudBU招聘,数仓工程师,30k-50k,西安,经验应届毕业生,本科及以上,全职,西安-高新技术产业开发区-华为基地,"数据仓库,数据分析,数据架构,数据挖掘","职责描述：
1、负责相关项目数仓建设、设计及交付，包括：数据仓库（离线、实时）的数据设计与交付、数据模型规划及实施、数据质量保障；
2、负责数项目数据仓库领域的应用实施、集成需求分析及解决方案设计和落地；
3、根据数字化运营项目需求规划，完成服务/微服务设计、开发、测试、上线和运维工作
规划，完成服务/微服务设计、开发、测试、上线和运维工作。
 
任职要求：
业务技能要求：
1、熟练掌握Java、python等主流开发语言的一种；
2、熟悉Linux配置和Shell使用；
3、熟练掌握常用的软件架构模式，并能熟练使用基本的编程编译工具；
4、3年及以上项目开发经验，具备一定架构设计能力，独立承担过30K以上模块开发、维护工作，并能独立承担6K规模子系统和模块开发设计工作，有以下相关经验、技能者优先考虑：
1）熟悉分布式架构、有分布式软件开发经验者；
2）熟悉Openstack、WMWare等云操作系统软件者；
3）有云计算及大数据/SDN/NFV领域开发经验者；
4）精通消息总线、报表引擎、规则引擎、大型BS系统、日志收集系统等开源软件者。
5、熟练使用数据库进行性能调优；
6、具有良好的沟通能力，刻苦、敬业、有上进心，有良好的团队合作精神。对技术有激情，喜欢钻研，能快速接受和掌握新技术，有较强的独立、主动的学习能力。
专业知识要求：
1、信息系统/计算机/通讯等相关专业，本科及以上学历，英语通过四级及以上；
2、熟悉C/C++、JAVA、Python、JS中的至少一种，掌握常见的数据结构、算法，了解软件工程、敏捷开发等知识，熟悉常用设计模式；
3、熟悉数据库领域一个或多个特性的核心原理，对分布式、一致性等算法有一定理解。
4、熟悉Linux内核、网络虚拟化原理、SDN、NFV相关技术；
5、通信业务背景，网络通讯相关协议STP/OAM/MPLS/OSPF/DHCP；
6、有数通领域业务、云计算及大数据领域开发经验优先。",https://www.lagou.com/jobs/5521508.html
54,华为技术有限公司CloudBU招聘,数据工程师,35k-65k,西安,经验应届毕业生,本科及以上,全职,西安-高新技术产业开发区-华为基地,"数据架构,数据仓库,数据分析,数据挖掘","职责描述：
1、负责华为云数字化运营数据仓库与集市建模，数据ETL的设计、开发与性能优化；
2、对华为云运营、运维、研发、资源数据、运行时动态数据进行数据平台建设，为业务场景提供数据服务和分析能力；
3、负责业务需求的需求理解、数据探查和挖掘，进行数字化运营产品的数据研发；
4、参与数据平台的架构设计，负责数据平台优化或创新。
 
任职要求：
1、从事数据仓库领域工作至少5年以上，熟悉数据仓库模型设计方法论，并有实际的模型设计经验，有线下零售及电商经验优先；
2、熟悉Hadoop生态相关技术并有相关实践经验，包括Hdfs、Mapreduce、Hive、Hbase、Spark等，具备灵活运用SQL实现海量数据ETL加工处理相关经验；
3、精通数据仓库领域知识和管理技能，包括但不局限于：元数据管理、数据质量、主数据管理、性能调优等；
4、掌握实时流计算技术，有storm、Spark Streaming、Flink等开发经验者优先；
5、有一定的数据分析和挖掘能力，能从海量数据提炼核心结果，及时发现和分析其中隐含的变化和问题，有数据分析、挖掘、清洗、建模和BI分析的经验优先
6、具备良好的沟通、团队协作和创新能力，对云计算业务有一定程度的了解。",https://www.lagou.com/jobs/5521512.html
55,华为技术有限公司CloudBU招聘,数据治理架构师,35k-65k,西安,经验应届毕业生,本科及以上,全职,西安-高新技术产业开发区-华为基地,数据架构,"职责描述：
1、负责数据治理项目设计与交付；
2、负责数据治理服务子领域的能力建设
3、负责承接相关项目顶层设计的落地工作，包括平台的整体数据架构设计，完成从业务模型到数据模型的设计工作
4、具备业务理解和抽象能力，可解决复杂的商业问题、技术方向把控。
 
任职要求：
业务技能要求：
1、熟练掌握Java、python等主流开发语言的一种；
2、熟悉Linux配置和Shell使用；
3、熟练掌握常用的软件架构模式，并能熟练使用基本的编程编译工具；
4、5年及以上项目开发经验，具备一定架构设计能力，独立承担过30K以上模块开发、维护工作，并能独立承担6K规模子系统和模块开发设计工作，有以下相关经验、技能者优先考虑：
1）熟悉分布式架构、有分布式软件开发经验者；
2）熟悉Openstack、WMWare等云操作系统软件者；
3）有云计算及大数据/SDN/NFV领域开发经验者；
4）精通消息总线、报表引擎、规则引擎、大型BS系统、日志收集系统等开源软件者。
5、熟练使用数据库进行性能调优；
6、具有良好的沟通能力，刻苦、敬业、有上进心，有良好的团队合作精神。对技术有激情，喜欢钻研，能快速接受和掌握新技术，有较强的独立、主动的学习能力。
专业知识要求：
1、信息系统/计算机/通讯等相关专业，本科及以上学历，英语通过四级及以上；
2、熟悉JAVA、Python、JS中的至少一种，掌握常见的数据结构、算法，了解软件工程、敏捷开发等知识，熟悉常用设计模式；
3、熟悉数据库领域一个或多个特性的核心原理，对分布式、一致性等算法有一定理解。
4、熟悉Linux内核、网络虚拟化原理、SDN、NFV相关技术；
5、通信业务背景，网络通讯相关协议STP/OAM/MPLS/OSPF/DHCP；
6、有数通领域业务、云计算及大数据领域开发经验优先。",https://www.lagou.com/jobs/5521514.html
56,华为技术有限公司CloudBU招聘,资深开发工程师,35k-65k,西安,经验应届毕业生,本科及以上,全职,西安-高新技术产业开发区-华为基地,"大数据,前端开发,Javascript","职责描述：
1、独立承担数字化建设相关的IT产品模块特性、功能逻辑设计、服务化设计工作；
2、承担产品模块的技术设计、数据模型设计、物理模型设计工作；承担模块技术实现工作；
3、参与产品模块设计的特性、功能、性能、体验的验证；
4、参与产品相关模块建设过程中的问题分析、定位、处理；
5、参与产品相关模块的应用推广、价值实现。
 
任职要求：
1、熟悉JAVA主流框架，如SpringMVC、Spring boot、Spring cloud、mybatis、hibernate、Maven、gradle等开源框架，有微服务、restful等开发及运维经验优先。
2、熟练业界前端主流开发技术，精通javascripts开发，有angular/react/vue框架开发经验优先；
3、具备软件功能逻辑设计（含功能设计、服务化设计等）的基础技能；
4、具备关系型数据库模型设计的基础技能（基于功能设计、实体关系图设计，开展数据库相关对象的设计）；
5、具有优秀的沟通能力，刻苦、敬业、有上进心，有优秀的团队合作精神。对技术有激情，喜欢钻研，能快速接受和掌握新技术，有优异的独立、主动的学习能力；
6、有数通领域业务、云计算及大数据领域开发经验优先。",https://www.lagou.com/jobs/5521518.html
57,华为技术有限公司CloudBU招聘,系统架构师,35k-65k,西安,经验应届毕业生,本科及以上,全职,西安-高新技术产业开发区-华为基地,"大数据,系统架构,团队建设,业务流程管理","职责描述：
1、负责相关业务系统的规划，梳理和搭建
2、参与项目及各模块的流程搭建工作，梳理规范各节点业务流程动作
3、对接项目管理部门，代表业务提出系统性的需求
4、对接相关部门，代表业务澄清业务诉求
5、参与项目开发，代表业务输出业务方案，对接相关业务部门完成需求澄清和测试，保证项目按需上线
 
任职要求：
业务技能要求：
1、熟练掌握Java、python等主流开发语言的一种；
2、熟悉Linux配置和Shell使用；
3、熟练掌握常用的软件架构模式，并能熟练使用基本的编程编译工具；
4、5年及以上项目开发经验，独立承担过20K以上模块开发、维护工作，并能独立承担4K规模子系统和模块开发设计工作，有以下相关经验、技能者优先考虑：
1）熟悉分布式架构、有分布式软件开发经验者；
2）熟悉Openstack、WMWare等云操作系统软件者；
3）有云计算及大数据/SDN/NFV领域开发经验者；
5、具有良好的沟通能力，刻苦、敬业、有上进心，有良好的团队合作精神。对技术有激情，喜欢钻研，能快速接受和掌握新技术，有较强的独立、主动的学习能力。
专业知识要求：
1、信息系统/计算机/通讯等相关专业，本科及以上学历，英语通过四级及以上；
2、掌握常见的数据结构、算法，了解软件工程、敏捷开发等知识，熟悉常用设计模式；
3、通信业务背景，网络通讯相关协议STP/OAM/MPLS/OSPF/DHCP；
4、有数通领域业务、云计算及大数据领域开发经验优先。",https://www.lagou.com/jobs/5521538.html
58,星垂智能招聘,产品总监,20k-40k,西安,经验5-10年,本科及以上,全职,西安-高新技术产业开发区-绿地中心A座,"大数据,需求分析,移动产品/APP,用户研究,产品设计","星垂智能 ZENO 是一家总部在西安的科技创业公司，由连续创业者们创立，创始人们曾在美国，阿联酋等地工作和创业。目前 ZENO 处于影藏模式中，已经获得来自阿联酋，加拿大和新加坡的客户。公司位于西安，并在迪拜设有分公司。
公司提供完善的福利制度和行业内 Top 5% 的薪资。我们期望新同事拥有良好的英文沟通能力，对新技术的敏锐性和对新鲜事物的好奇心。

薪资福利
- 保证市场上前 5% 的薪水
- 五险一金以及其他法律规定的员工基础福利
- 每年至少一次的国外旅行或者到其他国家办公室访问机会
- 产假（无论性别）
- 健身房会员
- 其他人性化的福利政策

职位职责
-  负责现有产品的设计及优化
- 管理项目进度，协调设计、开发、运营等团队资源，分析并及时响应业务需求，提出产品解决方案
- 负责产品原型和交互界面设计，跟踪产品研发过程，把控开发质量和进度，对产品版本的最终上线负责
- 对接业务需求，分析需求并提供解决方案，撰写需求文档，制定产品计划
- 负责与研发团队沟通，协调推动跨部门合作，跟进需求上线
- 关注产品的 UI/UX，及时掌握产品动态，收集整理产品运营数据、用户反馈和建议

职位需求
- 良好的教育背景，5年以上互联网产品工作经验
- 有移动应用程序开发经验优先
- 有 BA 工作经验优先
- 扎实的技术背景，熟悉软件/互联网项目开发流程
- 熟悉敏捷开发
- 较强的客户和团队沟通能力
- 优秀的书面和口头英语表达能力
- 较强的组织和多任务技能

- 优先考虑拥有计算机及电子工程的学士或硕士学位的候选者
- 有在国际化团队工作经验的候选人优先
- 有带团队（特别是跨地区团队）经验的优先",https://www.lagou.com/jobs/5406259.html
59,星垂智能招聘,高级UI设计师,20k-30k,西安,经验3-5年,本科及以上,全职,西安-高新技术产业开发区-绿地中心A座,"UI,App设计,网页","垂智能 ZENO 是一家总部在西安的科技创业公司，由连续创业者们创立，创始人们曾在美国，阿联酋等地工作和创业。目前 ZENO 处于影藏模式中，已经获得来自阿联酋，加拿大和新加坡的客户。公司位于西安，并在迪拜设有分公司。公司提供完善的福利制度和行业内 Top 5% 的薪资。我们期望新同事拥有良好的英文沟通能力，对新技术的敏锐性和对新鲜事物的好奇心。

薪资福利
- 可以沟通，保证市场上前 5% 的薪水
- 五险一金以及其他法律规定的员工基础福利
- 每年至少一次的国外旅行或者到其他国家办公室访问机会
- 产假（无论性别）
- 健身房会员 
- 其他人性化的福利政策  
职位职责
- 参与并主导移动端与桌面端产品视觉设计，参与制定产品整体视觉风格和规范，并持续优化细节，确保设计质量
- 参与产品规划和创意过程，跟踪产品效果，提出设计改善方案，保证产品具有良好的体验
- 以用户为中心的设计，为产品设计提出合理的设计方案，并推动方案的落地实施
- 能基于产品业务要求研究分析用户需求和使用习惯，独立完成产品界面设计和动态交互 Demo 制作等工作
- 能够与团队其他设计师、产品经理和研发紧密合作
- 关注设计趋势变化，有不同的设计语言表达能力，分享设计经验、对新鲜事物有热情

职位要求
- 本科及以上学历，美术、设计、计算机等相关专业
- 3年以上 UI 设计经验，能够独立承担产品项目中的设计工作
- 熟悉 iOS、Android 平台规范，具备成熟的设计理论和技法，对设计有极致的追求
- 有前瞻性设计理念，积极关注国内外行业发展趋势
- 对产品交互设计以及用户体验有着深刻体会，并能提出合理化建议
- 有良好的团队合作精神，对互联网产品设计流程有清晰的概念和理解。富有激情和主动性，良好的学习能力
- 有成功线上案例，以及设计作品集以供参考",https://www.lagou.com/jobs/5317743.html
60,寄云科技产品交付事业部招聘,高级实施工程师（DCS）,15k-30k,西安,经验5-10年,大专及以上,全职,西安-高新技术产业开发区-锦业一路研祥城市广场,"云计算,大数据","岗位职责：
1、负责项目工艺组态的整体工作，包括需求沟通、进度协调、资源组织等，能带领并指导其他同事完成工艺流程组态工作；
2、协助完成DCS系统数据点的梳理；
3、绘制DCS或PLC电气原理图、接线图、电控柜以及布局图；
4、负责工程项目相关输出资料的编制、归档。

任职要求：
1、熟悉DCS/PLC及相关自动化、电气、仪表等专业知识；
2、具有3年以上火电、化工等行业组态及工程调试，有独立负责项目实施经验者优先考虑；
3、熟练掌握至少一种DCS软件组态工具的使用，熟悉组态王、winCC等组态工具者优先考虑；
4、熟练使用AutoCAD绘图软件及office相关软件。
5、积极主动、责任心强、善于学习与分析。
6、可适应经常性出差；
7、面试通过后，一个月内到岗。",https://www.lagou.com/jobs/5502311.html
