,company_name,position,salary,location,experience,education,time,location_detail,keyword,description,position_link
77,融嘉合创项目部招聘,项目经理,8k-15k,西安,经验3-5年,本科及以上,全职,西安-高新技术产业开发区-唐沣国际,"金融,项目管理,PMP","
职位职责：
1、掌控项目开发的各个环节，协助、指导项目组成员的工作，并对组成员的工作进行合理的评价、考核；             2、管理和控制项目全过程的质量、进度、分析偏差，实现项目目标，有效合理的分配系统设计任务；               3、 协调整个项目的客户、上级领导和团队成员之间的关系； 4、 项目交付后，负责项目文档归档及推进验收工作。

职位要求：
1、计算机相关专业，国家统招本科或以上学历；
2、在专业软件公司从事软件开发、项目管理工作，有3年以上软件项目管理经验；
3、了解JAVA开发工过程，熟悉数据库操作，了解mysql、Oracle、系统分析经验；
4、能组织实施中、小型项目，规范项目团队的软件的编码、测试、文档工作；
5、获得PMP或项目管理师资格认证者优先考虑，有金融行业工作经验者优先考虑。

备注：此岗位需要出差
",https://www.lagou.com/jobs/4042340.html
78,思尔生物电器事业部招聘,高级硬件工程师,8k-13k,西安,经验3-5年,大专及以上,全职,西安-高新技术产业开发区-唐延路-锦业路都市之门D座1709室,"可穿戴设备,智能硬件","
（一）岗位职责：
1、负责规划项目开发进度，组织召开项目立项/试产总结等会议；
2、定时跟部门负责人沟通项目进展情况，反馈面临问题；
3、负责协调小组内开发资源配置，加强项目团队成员沟通与内部讨论；
4、负责辅助小组成员解决项目开发过程中的难点问题；
5、主动跟进统筹产品项目情况，从研发到试产再到量产，及时发现并解决问题。
（二）任职要求：
1、本科及以上学历；
2、三年以上3C消费电子或数码周边产品行业工作经验，熟悉了解电子产品市场；有锂电池/VR/智能穿戴/BMS/储能/UPS等相关行业项目/NPI经验者优先；
3、有对接大客户项目经验者优先；
4、懂电子及结构者优先；
5、熟悉公司项目研发流程，有很强的项目统筹能力；
6、熟悉生产工艺制作流程；
7、积极主动，有强烈的责任心，保证新产品的品质和交期，满足客户需求；
8、具备良好的团队合作精神、沟通协调能力。
",https://www.lagou.com/jobs/5656996.html
79,美国亚米网产品设计部招聘,UI/UX设计师,9k-16k,西安,经验1-3年,本科及以上,全职,西安-高新技术产业开发区-锦业一路软件园,"UI,用户体验,交互","
职责和核心要求
1. 为用户提供简洁、优雅、高效的用户界面和用户体验设计。
2. 一年以上人机交互相关职业经验。（比如用户研究、产品设计、交互设计、视觉设计、前端开发……）
3. 理解用户体验是综合的工程，不把自己局限于单纯用户研究、产品设计、交互设计、视觉测试、前端开发的条条框框。
4. 熟悉 iOS、Android、Mobile Site 的设计规范。

其它要求
1. 有作品集，能讲出设计背后的故事。
2. 桌面端、移动端、后台产品相关的设计经验。
3. 良好的表达、沟通、协作能力。
4. 关注设计动态以及科技产品趋势。

符合以下要求优先考虑
1. 有电商从业经验。
2. 了解美国电商环境。
3. 英文界面设计经验。
4. 良好的文档管理习惯。
",https://www.lagou.com/jobs/5166917.html
80,武汉佰钧成技术有限公司研发部门招聘,高级Java开发工程师,10k-20k,西安,经验3-5年,本科及以上,全职,西安-高新技术产业开发区-环普产业园G4-12层,Java,"
1、具有良好Java语言基础，面向对象基础。熟悉Spring Mvc、Spring、mybatis等主流技术框架。熟悉openstack框架优先。2、精通SQL语句，熟悉存储过程、视图、索引、事务处理等。3、熟悉设计模式，良好的代码质量和习惯。4、具有很强的分析和沟通能力，较强的责任心和团队精神，较好的质量意识。
",https://www.lagou.com/jobs/4742773.html
81,嘉泰网络开发部招聘,JAVA工程师,10k-18k,西安,经验1-3年,本科及以上,全职,西安-高新技术产业开发区-高新路-火炬大厦1608室,"移动互联网,大数据,后端,客户端,平台,Java","
        特别要求：日语二级以上水平！应聘者请注意这条特别要求！ 
学历要求：计算机及信息工程专业本科以上学历 
岗位要求：对C、C++、PHP、Java、Asp、.net等语言熟悉或精通2-3项，有日企IT公司从业经历者，单独或团队操作2个项目以上者 
待遇：根据个人项目操作经验及沟通能力，待遇优厚。
        ",https://www.lagou.com/jobs/5054121.html
82,游卡桌游招聘,2D特效设计师（西安）,8k-15k,西安,经验3-5年,大专及以上,全职,西安-高新技术产业开发区-光华路-雁塔区二环南路西段281号附近,"2D,特效","
工作职责：1.根据游戏的美术风格，负责角色、UI、战斗内特效风格探索及设计；2.负责游戏特效规范制作，制定标准及制作流程，指导并审核外包；3.与策划、设计、技术等职能密切沟通与合作；工作要求：1.3年以上的游戏特效设计经验；2.设计/绘画相关专业，有扎实的绘画技巧和良好的色感，审美符合当下主流；3.熟悉掌握Flash、AE、PS等其他相关游戏特效制作软件；4.学习能力强，能接受挑战，承受较强的工作压力，有较强的团队合作意识；5.熟悉目前流行的游戏美术风格，持续关注并了解业界动态，；6.对于各种动态效果有很好的观察及分析能力，善于绘制逐帧2D特效，有绘制特效设计稿能力者优先；7.有角色动作制作经验者优先，有3A级游戏制作经验者优先；

",https://www.lagou.com/jobs/5692831.html
83,西部机场集团悦泰科技公司应用研发部招聘,web前端工程师,7k-12k,西安,经验3-5年,本科及以上,全职,西安-高新技术产业开发区-锦业路,前端开发,"

web前端工程师

一、基本条件

1.计算机相关专业，大学本科以上学历，具有3年以上工作经验。

2.年龄35周岁以下。

3.基本素质：具有良好的职业道德和吃苦耐劳的精神，身体健康、无不良嗜好，无违法犯罪记录。
  
二、技能要求

1.熟悉响应式框架Bootstrap，有响应式网站的开发经验；

2.熟练掌握至少一个JavaScript框架，如Jquery；有vue js、angular js使用经验者优先；

3.精通DIV+CSS布局的HTML代码编写，良好的前端体验和页面响应速度，并保证兼容性和执行效率；

4.精通web前端开发的各种软件，如：Dreamweaver / Sublime Text / Photoshop 等；

5.要熟练AJAX、javascript、jQuery UI、JSON，熟悉前后端分离机制，熟悉B/S架构单页应用的前端开发。

6.对后台程序有一定了解，具有良好的团队精神，能够与程序员/美工配合完成页面制作；

7.富于团队精神和敬业精神，具良好的自学能力和独立工作能力，能承受一定工作压力。

三、工作内容及岗位职责

1.参与项目的需求讨论和分析，与产品经理和运营团队进行沟通；

2.负责WEB前端产品的开发，实现；

3.完成浏览器端WEB页面与移动端页面的开发任务；

4.与后台配合完成前端页面开发与特殊效果实现以及WEB界面技术优化；

5.前端界面编码和调试，定位和解决系统问题。
",https://www.lagou.com/jobs/1501815.html
84,锐天信息招聘,c++,8k-15k,西安,经验3-5年,本科及以上,全职,西安-高新技术产业开发区-旺座现代城-唐延路35号旺座现代城D座1206室,"C++,C","
岗位职责：
1)        负责集成项目中相关软件的设计实现、调试及文档编写等工作；
2)        能独立完成集成项目中模块代码的设计和实现；
3)        根据代码规范的和项目要求完成代码编写；
4)        对已编制的代码进行调试，保证质量；
5)        修复测试发现的代码缺陷；
6)        编写项目集成过程中的相关文档；
7)        完成上级安排的其他工作。
 
岗位要求：
1)        熟练掌握C++/C语言，持续使用3年以上；
2)        熟练掌握VC++(MFC)、STL、QT、BCG库等；
3)        会使用SVN等版本管理工具；
4)        了解常用的航电总线协议（如ARINC429、1553B、CAN、AFDX）及网络、串口通信协议者优先；
5)        肯钻研、有较强学习能力；
6)        英文阅读能力强，能够阅读英文技术文章；
",https://www.lagou.com/jobs/5692444.html
85,绿盟科技ESM技术团队招聘,JAVA资深研发工程师（西安）,10k-15k,西安,经验5-10年,本科及以上,全职,西安-高新技术产业开发区-科技二路-丈八四路神州数码科技园,,"
职责描述：
1、 负责平台新业务模块开发；
2、 负责系统设计、重构，参与技术方案制定与实施。

职位要求：
1、 3年以上JAVA开发经验，基本功扎实，对JVM运行机制、内存管理等有一定研究，调试排错能力强；
2、 有良好的面向对象设计思想，对多线程有深刻理解，熟悉设计模式，拥有良好的编程习惯；
3、 有分布式系统设计和开发、重构经验；
4、 熟悉缓存技术，在生产环境中使用过至少一种noSql产品；
5、 熟悉Linux下开发；
6、 做事有责任心、有想法，热爱技术，喜欢钻研，有激情；
7、 有较强的逻辑思维能力，善于分析、归纳、快速定位并解决问题，能够独立或带队进行项目开发；
8、 教育程度：大学本科及以上学历，计算机相关专业；
9、 有大数据相关经验者，熟悉hadoop/spark者优先考虑；
",https://www.lagou.com/jobs/1900323.html
86,西安朗晟法律服务有限公司招聘,高级java开发工程师,10k-18k,西安,经验3-5年,本科及以上,全职,西安-高新技术产业开发区-云谷国际,Java,"
岗位职责：1、银行系统项目开发工作；2、参与项目需求分析和总体架构设计, 对项目开发工作提出解决方案；3、根据业务需求进行软件设计、程序编码及相关文档的编写；4、协助测试人员完成软件系统及模块的测试；5、解决日常开发中遇到的技术问题，根据需要不断修改完善软件；6、根据公司技术文档规范编写相应的技术文档以及编写相应的说明书。岗位要求：1、3年以上金融行业工作经验；2、计算机科学、软件工程等相关专业，一本及以上院校本科、硕士学历；3、精通java，熟练使用基于java的开发工具，如：eclipse；4、熟悉J2EE及其相关技术及框架（spring，structs，hibernate等主流开发框架）,掌握java、xml，html和JavaScript等相关技术；5、熟悉oracle、Mysql等数据库及SQL开发；6、具有较好的沟通交流能力，具有合作精神及主动工作精神；7、能够带领专业小组进行开发工作，具有良好的沟通和分析能力；8、精通需求文档编写、设计方案的制定与评审、并拥有解决系统疑难问题的能力；9、有二代支付、渠道、网银或核心等相关金融行业系统软件开发、设计经验者优先;10、要求能适应出差工作（提供差补和带薪休假）;11、积极主动，学习能力强。
",https://www.lagou.com/jobs/5658704.html
87,作业帮招聘,西安行政负责人(J11914),10k-15k,西安,经验5-10年,大专及以上,全职,西安-高新技术产业开发区-西安市高新区锦业一路58号嘉昱大厦A座8层,"移动互联网,教育","
工作职责:1. 负责分公司行政IT全面工作，制定行政各项规则计划；2. 制定各项工作流程与管理制度，并监督指导完成；3. 负责培训、绩效，员工关系等管理工作；4. 统筹管理西安当地各项行政事务，确保业务正常运转；5. 协调各部门关系，以及总部安排的其它工作。6. 负责部分财务工作。任职资格:1. 专科以上学历。2. 8年以上行政相关工作经历。3. 具备较高的管理经验。4. 较强的沟通能力，分析能力，协调能力，决断能力。
",https://www.lagou.com/jobs/5691534.html
88,西安多麦电商招商部招聘,网络销售在线销售,6k-12k,西安,经验不限,学历不限,全职,西安-高新技术产业开发区-唐延路-丈八一路都市之门汇鑫IBCD座1808室,"电商,市场推广,营销","
1、主要负责执行公司服务产品的网络推广工作；
2、给客户介绍公司的产品和服务（面对的是全国的客户）；
3、解答客户咨询问题，与客户进行有效沟通，了解客户需求，为客户提供专业、快速、优质的服务，耐心解答客户疑问，促成交易；
4、维护公司客户，建立良好的客户网络关系，挖掘潜在客户；
5、负责顾客异议的处理和售后跟进并能解决一般投诉问题。
任职要求:
1、有较强的服务意识、应变能力和良好的沟通能力；
2、热爱电子商务行业，热爱网络营销工作，热爱互联网行业，工作认真负责，善于团队协同；
3、熟练使用阿里旺旺、微信，QQ等网络工具进行公司的产品的招商与推广；
4、工作态度积极主动，对本职工作认真负责。
",https://www.lagou.com/jobs/5629518.html
89,云首信息科技研发部java组招聘,java开发工程师,10k-20k,西安,经验3-5年,本科及以上,全职,西安-高新技术产业开发区-光华路-高新一路海归楼609,"云计算,后端,云计算,软件开发","
职位描述：
1.负责公司云管理平台相关系统的设计和研发；
2.负责编写相关系统的概要设计等技术文档；
3.负责接口和基础类库的设计，解决项目中的关键问题和技术难题;
任职要求：
1. 5年及以上Java开发经验者；
2. 熟悉JavaEE规范，扎实的JAVA基础，熟悉JAVA 1.5～1.8的相关特性，熟练掌握面向对象的编程思想，掌握事务处理机制；
3. 熟悉设计模式，能灵活用设计模式来编写清晰明了、易维护的代码;
4. 熟悉java单元测试以及junit/testNG等单元测试框架；
5. 熟悉开源框架，如Spring、Netty、mybatis、activiti、jasperReport等；
6. 熟悉rabbitmq/kafka等消息中间件和zookeeper的工作机制，能灵活运用rabbitmq/kafka、zookeeper构建分布式系统；
7. 较好的沟通能力、协调能力，具备良好的团队协作能力，勇于承担难题任务；
8. 熟悉虚拟化、私有云、OpenStack等云计算相关技术或springcloud、springboot微服务架构者优先考虑。
9.高并发, 高可用, jvm调优, 服务治理
",https://www.lagou.com/jobs/5691006.html
90,思尔生物电器事业部招聘,安卓开发工程师,8k-13k,西安,经验3-5年,大专及以上,全职,西安-高新技术产业开发区-唐延路-锦业路都市之门D座1709室,"大数据,医疗健康,Android","
1、负责Android模块化开发，能够独立的完成某个模块的功能以及处理程序出现的bug；
2、对需求和Android的官方提供技术熟练掌握以及掌握现阶段Android的主流技术，能够在githumb查找相关开发资料；
3、参与过聊天（环信sdk），第三方支付的相关开发；
4、积极勤奋，能够和团队短时间内融合，按时完成领导分发的工作；
5、从事过医疗领域的app开发者优先；
任职资格：
1、本科及以上学历，计算机或相关专业。；
2、3年以上相关工作经验；
3、精通Java开发语言并熟练应用Android Studio；
",https://www.lagou.com/jobs/5657032.html
91,美国亚米网技术研发部招聘,PHP开发工程师（偏前端）,8k-15k,西安,经验3-5年,本科及以上,全职,西安-高新技术产业开发区-锦业一路软件园,"软件开发,解决方案","
工作职责：
1、参与美国亚米网PC端和mobile端网站的开发和代码优化；
2、根据项目需求，能够独立按时完成网站开发和维护，能够和后端开发人员良好合作；
3、根据要求对现有项目进行修改和优化；
 
任职要求
1、有3年以上LNMP相关工作经验，精通PHP开发语言，了解接口通讯，能进行独立WEB开发；
2、了解memcache、redis、mongodb等常用nosql解决方案，了解各自的优缺点以及使用场景；
3、熟悉web开发中各类缓存设计、站点优化方案；
4、具备面向对象编程的思想和经验，了解常用的设计模式；
5、熟悉php smarty模板技术，掌握mvc框架 laravel，熟悉Linux系统操作和命令，熟悉使用git分布式版本控制系统；
6、熟悉WEB应用开发相关技术（HTML，JQUERY，JAVASCRIPT，vuejs，CSS等）；
7、具备良好的沟通、思考和代码编程规范能力，注重用户体验开发；
8、较强的责任心以及团队精神, 具备高效的编程能力，良好的抗压能力；
9、有大流量网站建设经验优先，善于抽象、总结、思考，对技术有执着追求；
10、 全日制统招本科以上学历，985/211院校优先
",https://www.lagou.com/jobs/2891750.html
92,武汉佰钧成技术有限公司研发部门招聘,c++开发工程师,10k-20k,西安,经验3-5年,本科及以上,全职,西安-高新技术产业开发区-环普产业园G4-12层,"MFC,C++,C,QT","
1.熟练使用C++语言编程；
2.掌握面向对象设计思想及多线程处理编程技术；
3.熟练掌握windows MFC或QT开发。
4.有3年以上c++开发经验；
5.统招二本以上学历，计算机相关专业；
",https://www.lagou.com/jobs/5654612.html
93,嘉泰网络招聘,日语翻译,10k-15k,西安,经验1-3年,本科及以上,全职,西安-高新技术产业开发区-高新路-火炬大厦1608室,"云计算,工具软件,用户研究,需求分析,项目管理,产品策划","
        岗位职责：1、协助开发工程师与外方工程师商务和技术交流，2、协助工程师完善项目计划，3、协助配合工程师完善整理项目文档。 任职要求：1、日语专业本科以上学历，2、日语能力一级，3、有计算机基本知识，4、有强烈的学习欲望及对企业的忠诚可靠度，5、有团队合作精神善于沟通，6、形象气质佳，7、有吃苦耐劳精益求精的工作态度。
        ",https://www.lagou.com/jobs/5288432.html
94,游卡桌游招聘,3d角色设计师（西安）,8k-15k,西安,经验3-5年,大专及以上,全职,西安-高新技术产业开发区-光华路-雁塔区二环南路西段281号附近,"角色,3D","
职责描述：1. 参与制定游戏角色风格，输出角色制作模版和规范标准；2. 根据原画制作高标准的模型及材质，完成具体角色制作任务；3. 审核外包提交的角色资源，指导外包制作；4. 依据角色制作流程，参与审核；5. 控制角色最终游戏效果；6. 负责行业最新技术研究，引入、消化、推广最新的3D技术和工具任职要求：1. 有上线游戏制作经验；2. 优秀的角色形体塑造能力和丰富的人文知识储备；3. 熟练使用3Dmax或maya，substance painter，能制作pbr次时代模型贴图，灵敏的科技敏感度；4. 具备一定的角色原画设计能力加分，可组织角色原画和角色制作人员开展工作；5. 善于表达和分享技术成果，能够启发和引领团队人员对角色的导向性理解和运用。
",https://www.lagou.com/jobs/5692824.html
95,西部机场集团悦泰科技公司应用研发部招聘,数据工程师,10k-20k,西安,经验3-5年,本科及以上,全职,西安-高新技术产业开发区-锦业路,大数据,"
岗位描述：
1.     参与数据产品的微服务和组件化设计和实现。
2.     编写产品相应模块的设计文档
3.     能够独立完成产品相应模块的设计、开发、单元测试；
4.     参与软件开发过程中的技术攻关，能够指导其它项目成员的开发工作。
5.    高质量完成编码工作，确保代码和组件的质量，具有高可维护性、可拓展及健壮性。
6.     参与数据仓库建设和规划，数仓模型设计和实现, 熟悉常用的指标分析方法、数据分析工具和平台，了解数据分析的基本方法和常见问题，能对项目开发工作提出建设性意见。
7.     参与数据产品、工具、平台规划和实现，基于传统数据仓库数据建模或 Hadoop体系架构的数据建模，构建可扩展的数据仓库，进行面向主题的数据集市的建设和规划，能支撑高速增长的业务；
8.     参与数据仓库ETL、存储过程、脚本等的开发，参与业务相关数据的指标计算和分析挖掘，参与数据仓库ETL流程的优化及ETL相关技术问题的解决；
9.     依据项目业务特点，进行数据存储、数据备份、数据迁移、数据归档设计，能够指导开发人员开发数据模型的访问服务及其API接口以供其它系统或组件调用；
10.  参与数据质量问题的分析、跟进、解决，跟踪并分析公司相关数据产品，为产品创新、产品设计优化提供方案支持；
 
任职要求：
1.全日制本科及以上学历，计算机科学类或其他相关理工科专业，对数据仓库系统架构具有良好的认识； 2.精通Java语言（熟悉设计模式、多线程、网络通信、分布式编程技术），同时掌握python和scala语言者优先，熟悉Dubbo和Spring Cloud等常用技术框架; 3.有实际的数据仓库开发或数据建模经验，能根据项目要求构建数据存储、计算、分析模型，有解决大数据量的技术能力； 4.熟悉大数据生态系统组件，并有项目实战经验，如：Spark、MapReduce、HBase、Hive、ZooKeeper、YARN、HDFS等或流计算框架Spark Streaming、Storm等; 5.熟悉oracle关系数据库，熟悉Redis或MongoDB等至少一种NoSQL数据库; 6.熟悉Linux操作系统，对shell编程有一定了解; 7.有良好的数据分析意识和产品意识，能够从海量数据中发现有价值的规律; 8.具备良好沟通能力和团队合作精神，工作认真细致，责任心强，具有良好的编程基础及编程习惯; 9.积极主动,具备较强的分析解决问题的能力，以及优秀的逻辑思维能力，对有挑战的问题充满激情;
",https://www.lagou.com/jobs/5557456.html
96,绿盟科技招聘,Web安全SaaS服务研发(J11624),10k-18k,西安,经验1-3年,本科及以上,全职,西安-高新技术产业开发区-科技二路-丈八四路神州数码科技园,"信息安全,前端开发","
工作职责:1、负责云平台、云服务编码实现产品开发；2、负责SaaS Web安全服务产品的研发3、参与云平台模块功能编码实现以及分布式开发部署；4、参与公有云云端系统架构设计工作；任职资格:1、教育程度：大学本科及以上学历，计算机、电子、自动化等相关专业；2、熟悉Python/C/C++/Golang/Ruby/Java, 或其他开发语言；3、熟悉常用数据库（如：MySQL、Postgresql、SQLServer、Oracle或其他常见数据库之一）；4、熟悉linux系统，了解常用功能并具有脚本编程能力；5、熟悉安全产品和SaaS服务产品特点和运作运维方式；6、使用过公有云，对云平台相关技术有一定了解，有Docker、K8S等相关技术有实践经验优先；7、具备团队合作精神，积极的工作态度和较强的责任心，良好的沟通和学习能力。 加分项：1、有爬虫，篡改，web安全监测类产品经验者可优先考虑2、有大数据处理、机器学习、大数据存储相关的经验，熟悉常用的nosql数据库3、有分布式计算、分布式存储平台相关开发经验等4、对网络感兴趣，了解路由交换等网络技术5、对HTTP协议有深入理解
",https://www.lagou.com/jobs/5404306.html
97,西安朗晟法律服务有限公司招聘,Framework工程师,10k-16k,西安,经验3-5年,本科及以上,全职,西安-高新技术产业开发区-云谷国际,"移动互联网,通信/网络设备","
岗位职责：
1. 从事Android Framework(native,app framework hal)层软件设计，开发，移植及调试工作；
2. 从事Android平台Framework接口的设计，开发，维护；
3. 从事Android平台软件稳定性，性能方面优化；
4. 从事Android平台根据项目需求进行裁剪工作；
4. 参与项目的需求讨论和需求分析；
5. 编写相关开发文档和项目文档。

岗位要求：
1. 熟悉Android系统框架，在Android Framework上有一年以上的开发经验（必须）；
2. 熟练掌握Java语言，了解C/C++语言,对SDK，NDK都很有了解；
3. 熟悉Android系统Service ，Binder，Sqlite等组件原理机制；
4. 良好的独立分析和解决问题的能力；
5. 有蓝牙协议，视频，音频编解码，GPS，camera，音频通路开发经验优先。
6. 有较强的分析和沟通能力，有调试定位问题能力
7. 具有团队合作精神，热爱研发工作，进取心强，肯钻研，敬业，自学能力强，作风严谨
8. 有高通平台开发经验的优先
9. 有Android车机开发经验者优先
",https://www.lagou.com/jobs/5368254.html
98,西安多麦电商招商部招聘,网络营销,6k-12k,西安,经验应届毕业生,学历不限,全职,西安-高新技术产业开发区-唐延路-丈八一路都市之门汇鑫IBCD座1808室,"电商,销售,客户代表","
1、主要负责执行公司服务产品的网络推广工作；
2、给客户介绍公司的产品和服务（面对的是全国的客户）；
3、解答客户咨询问题，与客户进行有效沟通，了解客户需求，为客户提供专业、快速、优质的服务，耐心解答客户疑问，促成交易；
4、维护公司客户，建立良好的客户网络关系，挖掘潜在客户；
5、负责顾客异议的处理和售后跟进并能解决一般投诉问题。
任职要求:
1、有较强的服务意识、应变能力和良好的沟通能力；
2、热爱电子商务行业，热爱网络营销工作，热爱互联网行业，工作认真负责，善于团队协同；
3、熟练使用阿里旺旺、微信，QQ等网络工具进行公司的产品的招商与推广；
4、工作态度积极主动，对本职工作认真负责。
",https://www.lagou.com/jobs/5629528.html
99,西安新路运营商事业部招聘,运营商销售经理,10k-15k,西安,经验3-5年,大专及以上,全职,西安-高新技术产业开发区-天谷七路88号新加坡腾飞科汇城东楼16层,"销售,团购","
岗位职责
1、熟悉销售工作步骤，建立良好客户关系；
2、确定销售目标，完成公司下达额销售任务；
3、解决问题，及时回款；
任职资格
1.三年以上运营商销售经验，最好有主设备厂家（华三、锐捷等）工作经验。
2.大专以上学历，年龄22—35之间，形象气质佳。
3.能够经常出差。
",https://www.lagou.com/jobs/4741065.html
100,云首信息科技研发部前端组招聘,web前端中高级开发工程师,14k-20k,西安,经验3-5年,本科及以上,全职,西安-高新技术产业开发区-光华路-高新一路海归楼609,"云计算,前端开发,HTML","
岗位职能：

    1、与产品经理、交互和后台开发工程师密切配合，完成web前端的设计/开发工作；

    2、关注用户，改善用户体验，持续改进；

    3、持续优化页面响应速度，保证各浏览器兼容和执行效率；

    4、配合、协助完成前端需求与页面原型设计。

     
    岗位要求：

    1、本科以上学历，3年以上工作经验，具有互联网行业的大型网站前端开发经验优先。

    2、精通vue，angularJS，react等主流前端框架，至少掌握SASS、LESS、stylus预编译语言中的一种。

    3、至少熟悉ES6、AMD或CMD模块化系统规范的一种。

    4、性格外向热情、开放，热爱互联网，交流表达能力强，有较强的团队合作精神。

    5、具有用户体验研究（设计）和网页交互设计经验，有多浏览器与平台的开发经验。

    6、拥有良好的编码习惯，熟练使用面向对象编程（OOP）的思想进行前端开发。

    7、有d3.js，three.js或相关数据可视化研究的工作经验，优先考虑
",https://www.lagou.com/jobs/5678441.html
101,西安小巨人销售部招聘,销售经理,7k-12k,西安,经验1-3年,大专及以上,全职,西安-高新技术产业开发区-旺座现代城-唐延路旺座现代城F座302,"销售,软件销售,大客户销售,市场拓展","
任职要求：
1.市场调研及客户需求分析；
2.组织潜在客户参加电话、视频以及现场培训；3.联系客户挖掘商机并签订合同达成合作，完成收款；4.制定销售计划销售方案、分销销售目标并执行、完成公司的销售任务；5.拓展新客户并管理维护老客户，建立良好的长期合作关系；6.有政府相关工作经验者优先；7.有软件销售、新浪、一点资讯等媒体销售经验者优先；
8.有市场拓展和渠道拓展经验者优先。
",https://www.lagou.com/jobs/2714170.html
102,通力互联招聘,自动化测试,7k-14k,西安,经验1-3年,本科及以上,全职,西安-高新技术产业开发区-环普科技产业园,Python,"
一、统招二本以上学历；
二、1年以上python自动化测试相关工作经验；
三、沟通与表达能力较好，抗压性较强。
",https://www.lagou.com/jobs/5039475.html
103,西安超斯塔科技有限公司招聘,海外网盟运营,10k-20k,西安,经验1-3年,学历不限,全职,西安-高新技术产业开发区-天谷八路211号环普科技产业园G3幢,"数据分析,海外市场","
岗位职责： 
1，与客户建立关系，深入了解客户诉求；
2，定期跟踪和分析客户数据，为客户提供最优的优化方案；
岗位要求：
1，熟练的英语听说读写能力；
2，具备海外网盟运营经验；
3，具备良好的数据分析和逻辑推理能力；  
4，勤奋刻苦，努力好学者优先，优秀应届生也可考虑.
",https://www.lagou.com/jobs/5141930.html
104,西安葡萄城招聘,Web高级开发工程师,11k-18k,西安,经验3-5年,本科及以上,全职,西安-高新技术产业开发区-科技一路-高新六路34号,,"
这就是我们
-近三十年的软件研发经验、微软金牌合作伙伴、陕西省外商投资企业协会副会长单位、中国软件行业协会理事单位
-西北地区首屈一指的别墅庭院式办公环境，软、硬件设施一流，这里有足球场、停车场、带壁炉的休闲大厅、开放式的厨房茶水间，我们为你提供冰箱、微波炉、咖啡、果珍、各种茶饮
-薪资优越，福利丰厚，六险一金、商业补充保险、定期体检等全方位覆盖
-弹性工作时间、人性化年假，life work balance
-丰富多彩的业余生活 : 春游，运动会，年会；足球、篮球、乒乓球、羽毛球、游泳、工间操等俱乐部活动任你挑选

如果这就是你
-精通HTML, Javascript以及CSS，或者精通C#或Java
-三年以上WEB开发经验， 或五年以上其他平台开发经验
-计算机及相关专业本科以上学历
-责任心强，有团队合作精神，抗压能力强，执行力强
-有良好的英文沟通能力

如果这是你喜欢的
-软件产品的设计和开发，参与团队的技术研究和创新，协助其他开发人员
-参与关键技术项目的方案选项和设计
-持续优化相关产品的质量、性能、用户体验

我们想说

站在巨人的肩上，才能看到更远的地方
WEB技术发展如此迅猛的今天，只有依靠团队的整体实力，才能有信心迎接各种挑战！
加入我们，成为我们团队中一员，你的Web开发生涯会更加绚丽辉煌！
若心动，请行动
你的人生或许因此而不同！
",https://www.lagou.com/jobs/2215252.html
105,嘉泰网络招聘,php开发工程师,10k-18k,西安,经验1-3年,本科及以上,全职,西安-高新技术产业开发区-高新路-火炬大厦1608室,软件开发,"
        特别要求：日语二级以上
技术要求：熟练或精通PHP、java、asp、c++等计算机语言，有1-3年项目开发经验。
        ",https://www.lagou.com/jobs/5133448.html
106,游卡桌游招聘,3D场景设计师（西安）,8k-15k,西安,经验3-5年,大专及以上,全职,西安-高新技术产业开发区-光华路-雁塔区二环南路西段281号附近,"3D,场景","
职责描述：1  制定游戏场景风格；2、负责游戏中的3D场景模型、贴图制作和标准模板输出；3、负责游戏场景编辑，整合和氛围控制；任职要求：1、美术相关专业毕业，美术功底扎实、富有想象力和创造力；2、2年以上游戏3D场景相关工作经验；3、熟练使用3Dmax或maya，substance painter，能制作pbr次时代模型贴图，熟练使用U3D游戏引擎，了解游戏地图编辑器功能并能使用制作游戏地图，熟练各类插件使用。 4、按要求规划，独立完成游戏地图整体制作，地表贴图绘制，布置灯光以及烘焙灯光贴图。色彩感好，有良好的审美能力.5、熟练制作场景相关模型、贴图，对结构、画面层次和质感有深入理解。6、有良好的沟通能力，积极主动解决问题，并能承受较强的工作压力，有较强团队合作意识；         8、熟悉主流游戏美术风格，持续关注并了解业界动态，对游戏行业有热情；
",https://www.lagou.com/jobs/5692803.html
107,绿盟科技招聘,安全研究员(J11562),10k-15k,西安,经验1-3年,本科及以上,全职,西安-高新技术产业开发区-科技二路-丈八四路神州数码科技园,"信息安全,安全","
工作职责:1、负责原创漏洞挖掘，以及对出现的0day漏洞事件进行追踪分析2、跟踪国际/国内安全社区的安全动态，进行安全漏洞分析、研究与挖掘3、各种网络、系统及应用的安全攻击和防御技术研究4、恶意样本相关技术研究，黑产组织行为分析研究任职资格: 1、能主动关注国内外安全攻防技术，并在自己擅长和兴趣的领域能够进行深入的学习、研究 2、 熟悉网络协议, 能独立分析恶意流量 3、熟悉包括但不限于Windows、Linux、移动终端上的主流攻防手段、技术、工具等； 4、对Web安全、恶意软件、服务端安全、系统安全、物联网安全等其中几项有深入研究； 5、至少熟练一门编程语言； 6、具备良好的团队沟通、协作能力
",https://www.lagou.com/jobs/5308558.html
